gene	chr	3utr_start	3utr_end	length	source
YOR091W	chrXV	494471	494539	69	Nagalakshmi_2008
YOR092W	chrXV	496969	497152	184	Nagalakshmi_2008
YOR094W	chrXV	503347	503518	172	Nagalakshmi_2008
YOR095C	chrXV	502880	503552	673	Miura_2006
YOR096W	chrXV	506768	506863	96	Xu_2009
YOR099W	chrXV	513007	513101	95	Yassour_2009
YOR100C	chrXV	513037	513295	259	Miura_2006
YOR101W	chrXV	516174	516384	211	Nagalakshmi_2008
YOR103C	chrXV	516359	516449	91	Miura_2006
YOR107W	chrXV	522283	522592	310	Xu_2009
YOR108W	chrXV	524842	524947	106	Nagalakshmi_2008
YOR111W	chrXV	531128	531442	315	Nagalakshmi_2008
YOR112W	chrXV	533794	533875	82	Xu_2009
YOR115C	chrXV	538555	538659	105	Miura_2006
YOR117W	chrXV	546334	546468	135	Nagalakshmi_2008
YOR118W	chrXV	548561	548695	135	Nagalakshmi_2008
YOR120W	chrXV	552053	552191	139	Nagalakshmi_2008
YOR122C	chrXV	552033	552298	266	Miura_2006
YOR126C	chrXV	559868	559961	94	Miura_2006
YOR128C	chrXV	564423	564476	54	Nagalakshmi_2008
YOR129C	chrXV	566675	566877	203	Nagalakshmi_2008
YOR130C	chrXV	569862	569929	68	Xu_2009
YOR132W	chrXV	574831	574871	41	Nagalakshmi_2008
YOR133W	chrXV	577627	577811	185	Nagalakshmi_2008
YOR136W	chrXV	581360	581627	268	Xu_2009
YOR141C	chrXV	589659	589942	284	Nagalakshmi_2008
YOR142W	chrXV	594047	594290	244	Yassour_2009
YOR143C	chrXV	601129	601383	255	Zhang_2005
YOR144C	chrXV	602579	602717	139	Nagalakshmi_2008
YOR145C	chrXV	605280	605347	68	Xu_2009
YOR147W	chrXV	608476	608648	173	Miura_2006
YOR148C	chrXV	608557	608640	84	Miura_2006
YOR149C	chrXV	609430	609838	409	Nagalakshmi_2008
YOR150W	chrXV	612491	612598	108	Miura_2006
YOR155C	chrXV	626536	626628	93	Miura_2006
YOR156C	chrXV	628108	628360	253	Miura_2006
YOR158W	chrXV	633121	633208	88	Nagalakshmi_2008
YOR160W	chrXV	636758	636852	95	Xu_2009
YOR163W	chrXV	643308	643380	73	Miura_2006
YOR165W	chrXV	646897	647056	160	Nagalakshmi_2008
YOR166C	chrXV	646954	647126	173	Xu_2009
YOR167C	chrXV	648640	648804	165	Zhang_2005
YOR168W	chrXV	651733	651833	101	Xu_2009
YOR173W	chrXV	658326	658442	117	Nagalakshmi_2008
YOR174W	chrXV	659602	659726	125	Nagalakshmi_2008
YOR176W	chrXV	663583	663659	77	Xu_2009
YOR181W	chrXV	677841	677928	88	Xu_2009
YOR182C	chrXV	678083	678191	109	Miura_2006
YOR184W	chrXV	680545	680640	96	Nagalakshmi_2008
YOR185C	chrXV	681388	681444	57	Miura_2006
YOR187W	chrXV	685344	685465	122	Miura_2006
YOR189W	chrXV	689975	690202	228	Nagalakshmi_2008
YOR196C	chrXV	715455	715593	139	Xu_2009
YOR197W	chrXV	718385	718534	150	Xu_2009
YOR198C	chrXV	718435	718653	219	Miura_2006
YOR202W	chrXV	722609	722689	81	Nagalakshmi_2008
YOR204W	chrXV	724726	725446	721	Nagalakshmi_2008
YOR205C	chrXV	725405	725564	160	Xu_2009
YOR209C	chrXV	736367	736437	71	Miura_2006
YOR210W	chrXV	738533	738828	296	Miura_2006
YOR212W	chrXV	744182	744303	122	Nagalakshmi_2008
YOR215C	chrXV	746409	746725	317	Miura_2006
YOR216C	chrXV	747423	747525	103	Xu_2009
YOR217W	chrXV	751887	752114	228	Nagalakshmi_2008
YOR220W	chrXV	756126	756297	172	Xu_2009
YOR221C	chrXV	756308	756476	169	Nagalakshmi_2008
YOR222W	chrXV	759254	759318	65	Nagalakshmi_2008
YOR224C	chrXV	760711	760825	115	Zhang_2005
YOR226C	chrXV	761486	761614	129	Zhang_2005
YOR227W	chrXV	766566	766726	161	Nagalakshmi_2008
YOR230W	chrXV	772114	772333	220	Yassour_2009
YOR232W	chrXV	775260	775419	160	Nagalakshmi_2008
YOR234C	chrXV	778458	778555	98	Miura_2006
YOR236W	chrXV	781542	781607	66	Yassour_2009
YOR239W	chrXV	786745	786951	207	Nagalakshmi_2008
YOR243C	chrXV	790079	790211	133	Zhang_2005
YOR244W	chrXV	793869	793965	97	Nagalakshmi_2008
YOR246C	chrXV	795728	795801	74	Nagalakshmi_2008
YOR250C	chrXV	800955	800970	16	Xu_2009
YOR252W	chrXV	804204	804309	106	Miura_2006
YOR253W	chrXV	804908	805023	116	Nagalakshmi_2008
YOR254C	chrXV	804940	805032	93	Miura_2006
YOR257W	chrXV	811494	811560	67	Miura_2006
YOR258W	chrXV	812325	812408	84	Nagalakshmi_2008
YOR260W	chrXV	815721	815924	204	Nagalakshmi_2008
YOR262W	chrXV	818336	818436	101	Nagalakshmi_2008
YOR264W	chrXV	820159	820223	65	Nagalakshmi_2008
YOR265W	chrXV	820775	820988	214	Miura_2006
YOR270C	chrXV	827946	828052	107	Zhang_2005
YOR272W	chrXV	834196	834267	72	Nagalakshmi_2008
YOR273C	chrXV	834235	834452	218	Yassour_2009
YOR274W	chrXV	838961	839119	159	Nagalakshmi_2008
YOR275C	chrXV	838969	839084	116	Nagalakshmi_2008
YOR276W	chrXV	841819	841910	92	Nagalakshmi_2008
YOR278W	chrXV	843645	843742	98	Xu_2009
YOR279C	chrXV	843644	843698	55	Miura_2006
YOR280C	chrXV	844895	844992	98	Zhang_2005
YOR283W	chrXV	848146	848333	188	Xu_2009
YOR285W	chrXV	850055	850165	111	Xu_2009
YOR286W	chrXV	850730	850979	250	Miura_2006
YOR287C	chrXV	850882	850937	56	Nagalakshmi_2008
YOR289W	chrXV	854113	854167	55	Nagalakshmi_2008
YOR292C	chrXV	865576	865653	78	Miura_2006
YOR293W	chrXV	867853	867999	147	Miura_2006
YOR294W	chrXV	868952	869100	149	Nagalakshmi_2008
YOR295W	chrXV	869895	870120	226	Miura_2006
YOR297C	chrXV	874364	874743	380	Miura_2006
YOR298C-A	chrXV	877005	877230	226	Miura_2006
YOR301W	chrXV	882273	882582	310	Xu_2009
YOR305W	chrXV	889751	889837	87	Nagalakshmi_2008
YOR311C	chrXV	898878	899056	179	Miura_2006
YOR312C	chrXV	900150	900250	101	Zhang_2005
YOR317W	chrXV	911446	911677	232	Nagalakshmi_2008
YOR320C	chrXV	913476	913619	144	Miura_2006
YOR321W	chrXV	918292	918327	36	Nagalakshmi_2008
YOR322C	chrXV	918490	918606	117	Nagalakshmi_2008
YOR323C	chrXV	921416	921535	120	Nagalakshmi_2008
YOR327C	chrXV	930610	930734	125	Miura_2006
YOR332W	chrXV	944358	944427	70	Nagalakshmi_2008
YOR340C	chrXV	959037	959202	166	Zhang_2005
YOR342C	chrXV	966512	966666	155	Zhang_2005
YOR347C	chrXV	984882	984942	61	Xu_2009
YOR350C	chrXV	992796	992864	69	Xu_2009
YOR352W	chrXV	998245	998314	70	Nagalakshmi_2008
YOR354C	chrXV	1001017	1001147	131	Miura_2006
YOR356W	chrXV	1009117	1009230	114	Xu_2009
YOR357C	chrXV	1009119	1009224	106	Miura_2006
YOR358W	chrXV	1010890	1011169	280	Nagalakshmi_2008
YOR360C	chrXV	1013140	1013241	102	Nagalakshmi_2008
YOR362C	chrXV	1017723	1017880	158	Zhang_2005
YOR367W	chrXV	1026610	1026679	70	Xu_2009
YOR368W	chrXV	1028049	1028176	128	Nagalakshmi_2008
YOR369C	chrXV	1028071	1028194	124	Miura_2006
YOR374W	chrXV	1041400	1041541	142	Xu_2009
YOR375C	chrXV	1041548	1041678	131	Miura_2006
YOR382W	chrXV	1059993	1060119	127	Xu_2009
YOR383C	chrXV	1060242	1060441	200	Nagalakshmi_2008
YPL001W	chrXVI	555730	555783	54	Nagalakshmi_2008
YPL004C	chrXVI	550464	550632	169	Miura_2006
YPL006W	chrXVI	548144	548205	62	Nagalakshmi_2008
YPL008W	chrXVI	541971	542056	86	Xu_2009
YPL010W	chrXVI	535588	535765	178	Xu_2009
YPL011C	chrXVI	533529	533642	114	Yassour_2009
YPL013C	chrXVI	528838	528985	148	Miura_2006
YPL014W	chrXVI	528693	528948	256	Nagalakshmi_2008
YPL015C	chrXVI	525488	525810	323	Miura_2006
YPL019C	chrXVI	514457	514511	55	Nagalakshmi_2008
YPL022W	chrXVI	510000	510215	216	Xu_2009
YPL023C	chrXVI	504211	504339	129	Xu_2009
YPL026C	chrXVI	500408	500675	268	Xu_2009
YPL028W	chrXVI	499293	499396	104	Nagalakshmi_2008
YPL030W	chrXVI	495247	495334	88	Nagalakshmi_2008
YPL031C	chrXVI	491943	492018	76	Miura_2006
YPL034W	chrXVI	487210	487359	150	Xu_2009
YPL037C	chrXVI	481319	481428	110	Miura_2006
YPL038W	chrXVI	481069	481180	112	Nagalakshmi_2008
YPL043W	chrXVI	471997	472082	86	Nagalakshmi_2008
YPL046C	chrXVI	466402	466644	243	Miura_2006
YPL047W	chrXVI	466262	466590	329	Nagalakshmi_2008
YPL048W	chrXVI	465649	465787	139	Nagalakshmi_2008
YPL052W	chrXVI	459679	459732	54	Xu_2009
YPL053C	chrXVI	457015	457118	104	Zhang_2005
YPL054W	chrXVI	456665	457022	358	Xu_2009
YPL055C	chrXVI	453921	453992	72	Miura_2006
YPL057C	chrXVI	451464	451909	446	Miura_2006
YPL059W	chrXVI	445032	445211	180	Xu_2009
YPL061W	chrXVI	434091	434212	122	Nagalakshmi_2008
YPL063W	chrXVI	431370	431585	216	Xu_2009
YPL064C	chrXVI	428650	428711	62	Nagalakshmi_2008
YPL067C	chrXVI	425164	425251	88	Nagalakshmi_2008
YPL069C	chrXVI	422761	422885	125	Yassour_2009
YPL070W	chrXVI	422787	422969	183	Nagalakshmi_2008
YPL072W	chrXVI	420012	420057	46	Xu_2009
YPL074W	chrXVI	418028	418159	132	Nagalakshmi_2008
YPL076W	chrXVI	411286	412068	783	Xu_2009
YPL078C	chrXVI	407764	408010	247	Zhang_2005
YPL079W	chrXVI	407540	407659	120	Miura_2006
YPL081W	chrXVI	406045	406221	177	Nagalakshmi_2008
YPL084W	chrXVI	396573	396722	150	Nagalakshmi_2008
YPL086C	chrXVI	384683	384773	91	Nagalakshmi_2008
YPL087W	chrXVI	384409	384554	146	Yassour_2009
YPL090C	chrXVI	377140	377291	152	Miura_2006
YPL091W	chrXVI	376954	377093	140	Xu_2009
YPL092W	chrXVI	375170	375250	81	Nagalakshmi_2008
YPL093W	chrXVI	372922	373175	254	Xu_2009
YPL094C	chrXVI	369777	369839	63	Miura_2006
YPL096C-A	chrXVI	366414	366529	116	Miura_2006
YPL096W	chrXVI	368019	368122	104	Nagalakshmi_2008
YPL097W	chrXVI	366431	366543	113	Nagalakshmi_2008
YPL098C	chrXVI	364185	364386	202	Miura_2006
YPL099C	chrXVI	363332	363520	189	Xu_2009
YPL101W	chrXVI	361580	361694	115	Nagalakshmi_2008
YPL103C	chrXVI	357740	358000	261	Miura_2006
YPL104W	chrXVI	357677	357817	141	Nagalakshmi_2008
YPL105C	chrXVI	352789	352863	75	Nagalakshmi_2008
YPL106C	chrXVI	350123	350194	72	Yassour_2009
YPL109C	chrXVI	345113	345264	152	Xu_2009
YPL111W	chrXVI	340946	341060	115	Xu_2009
YPL118W	chrXVI	327663	327761	99	Nagalakshmi_2008
YPL122C	chrXVI	319165	319226	62	Nagalakshmi_2008
YPL123C	chrXVI	317501	317641	141	Xu_2009
YPL127C	chrXVI	308533	308828	296	Miura_2006
YPL129W	chrXVI	306138	306259	122	Xu_2009
YPL131W	chrXVI	304015	304116	102	Nagalakshmi_2008
YPL132W	chrXVI	302619	302721	103	Xu_2009
YPL134C	chrXVI	298374	298571	198	Miura_2006
YPL135W	chrXVI	298051	298429	379	Xu_2009
YPL143W	chrXVI	282971	283128	158	Miura_2006
YPL144W	chrXVI	280927	281004	78	Nagalakshmi_2008
YPL145C	chrXVI	277890	278395	506	Nagalakshmi_2008
YPL148C	chrXVI	272141	272294	154	Nagalakshmi_2008
YPL149W	chrXVI	272195	272227	33	Nagalakshmi_2008
YPL156C	chrXVI	255746	255913	168	Miura_2006
YPL157W	chrXVI	255762	256162	401	Miura_2006
YPL158C	chrXVI	251967	252034	68	Yassour_2009
YPL160W	chrXVI	250263	250433	171	Nagalakshmi_2008
YPL168W	chrXVI	232510	232573	64	Nagalakshmi_2008
YPL169C	chrXVI	228839	229039	201	Xu_2009
YPL170W	chrXVI	228773	228965	193	Nagalakshmi_2008
YPL171C	chrXVI	226056	226169	114	Zhang_2005
YPL173W	chrXVI	224037	224204	168	Xu_2009
YPL174C	chrXVI	220095	220167	73	Nagalakshmi_2008
YPL178W	chrXVI	212785	212901	117	Miura_2006
YPL179W	chrXVI	209807	210051	245	Nagalakshmi_2008
YPL181W	chrXVI	204942	205049	108	Nagalakshmi_2008
YPL183C	chrXVI	199413	199495	83	Nagalakshmi_2008
YPL183W-A	chrXVI	199377	199505	129	Miura_2006
YPL186C	chrXVI	194271	194512	242	Miura_2006
YPL189C-A	chrXVI	188046	188307	262	Miura_2006
YPL190C	chrXVI	184925	185317	393	Nagalakshmi_2008
YPL198W	chrXVI	174703	174795	93	Nagalakshmi_2008
YPL199C	chrXVI	171981	172033	53	Miura_2006
YPL202C	chrXVI	167692	168088	397	Nagalakshmi_2008
YPL203W	chrXVI	167399	167638	240	Nagalakshmi_2008
YPL204W	chrXVI	165761	165894	134	Nagalakshmi_2008
YPL206C	chrXVI	162455	162632	178	Zhang_2005
YPL207W	chrXVI	162342	162420	79	Xu_2009
YPL208W	chrXVI	159594	159665	72	Yassour_2009
YPL210C	chrXVI	154226	154290	65	Xu_2009
YPL211W	chrXVI	154041	154266	226	Xu_2009
YPL212C	chrXVI	151363	151515	153	Zhang_2005
YPL214C	chrXVI	148495	148569	75	Miura_2006
YPL215W	chrXVI	148424	148597	174	Xu_2009
YPL218W	chrXVI	139410	139533	124	Xu_2009
YPL220W	chrXVI	136444	136550	107	Nagalakshmi_2008
YPL221W	chrXVI	135425	135601	177	Yassour_2009
YPL222W	chrXVI	132229	132311	83	Xu_2009
YPL224C	chrXVI	126470	126634	165	Miura_2006
YPL225W	chrXVI	126447	126609	163	Miura_2006
YPL226W	chrXVI	125358	125609	252	Nagalakshmi_2008
YPL227C	chrXVI	120090	120163	74	Miura_2006
YPL228W	chrXVI	120032	120164	133	Xu_2009
YPL229W	chrXVI	117688	117892	205	Nagalakshmi_2008
YPL232W	chrXVI	108148	108285	138	Yassour_2009
YPL234C	chrXVI	104829	104946	118	Miura_2006
YPL235W	chrXVI	104648	104778	131	Xu_2009
YPL236C	chrXVI	101400	101608	209	Nagalakshmi_2008
YPL237W	chrXVI	101354	101465	112	Nagalakshmi_2008
YPL239W	chrXVI	100087	100262	176	Xu_2009
YPL240C	chrXVI	96361	96496	136	Miura_2006
YPL243W	chrXVI	90317	90421	105	Nagalakshmi_2008
YPL244C	chrXVI	86899	87014	116	Nagalakshmi_2008
YPL249C	chrXVI	76593	76669	77	Nagalakshmi_2008
YPL249C-A	chrXVI	75541	75699	159	Miura_2006
YPL250C	chrXVI	74119	74309	191	Miura_2006
YPL252C	chrXVI	73262	73363	102	Miura_2006
YPL253C	chrXVI	70974	71063	90	Miura_2006
YPL254W	chrXVI	70952	71024	73	Nagalakshmi_2008
YPL255W	chrXVI	68883	69122	240	Yassour_2009
YPL260W	chrXVI	50959	51137	179	Nagalakshmi_2008
YPL262W	chrXVI	48803	48855	53	Xu_2009
YPL265W	chrXVI	42870	43148	279	Xu_2009
YPL266W	chrXVI	40078	40150	73	Yassour_2009
YPL267W	chrXVI	38799	38865	67	Nagalakshmi_2008
YPL269W	chrXVI	34948	35088	141	Yassour_2009
YPL270W	chrXVI	32804	32902	99	Yassour_2009
YPL271W	chrXVI	30268	30474	207	Miura_2006
YPL273W	chrXVI	26065	26172	108	Nagalakshmi_2008
YPL274W	chrXVI	24702	24784	83	Xu_2009
YPR002W	chrXVI	559936	560132	197	Xu_2009
YPR003C	chrXVI	561159	561504	346	Xu_2009
YPR004C	chrXVI	563972	564007	36	Miura_2006
YPR010C-A	chrXVI	582233	582373	141	Xu_2009
YPR011C	chrXVI	582779	583062	284	Nagalakshmi_2008
YPR013C	chrXVI	584377	584632	256	Nagalakshmi_2008
YPR016C	chrXVI	592146	592332	187	Xu_2009
YPR017C	chrXVI	593325	593486	162	Nagalakshmi_2008
YPR018W	chrXVI	596297	596384	88	Xu_2009
YPR020W	chrXVI	600218	600351	134	Miura_2006
YPR024W	chrXVI	612725	613235	511	Nagalakshmi_2008
YPR028W	chrXVI	624203	624341	139	Miura_2006
YPR029C	chrXVI	624254	624469	216	Xu_2009
YPR034W	chrXVI	640959	641207	249	Nagalakshmi_2008
YPR035W	chrXVI	643321	643494	174	Xu_2009
YPR036W	chrXVI	645273	645405	133	Yassour_2009
YPR036W-A	chrXVI	646154	646456	303	Miura_2006
YPR040W	chrXVI	648376	648402	27	Nagalakshmi_2008
YPR041W	chrXVI	649922	650097	176	Nagalakshmi_2008
YPR043W	chrXVI	654848	654952	105	Miura_2006
YPR046W	chrXVI	657345	657405	61	Xu_2009
YPR048W	chrXVI	661054	661133	80	Miura_2006
YPR049C	chrXVI	661056	661137	82	Miura_2006
YPR051W	chrXVI	665491	665603	113	Nagalakshmi_2008
YPR052C	chrXVI	665478	665693	216	Miura_2006
YPR055W	chrXVI	670874	670936	63	Xu_2009
YPR056W	chrXVI	672143	672337	195	Xu_2009
YPR058W	chrXVI	674675	674803	129	Xu_2009
YPR060C	chrXVI	674737	674861	125	Yassour_2009
YPR062W	chrXVI	677642	677759	118	Miura_2006
YPR063C	chrXVI	677625	677812	188	Nagalakshmi_2008
YPR065W	chrXVI	680800	681069	270	Xu_2009
YPR067W	chrXVI	682778	682908	131	Nagalakshmi_2008
YPR069C	chrXVI	684499	684556	58	Miura_2006
YPR070W	chrXVI	687599	687944	346	Xu_2009
YPR072W	chrXVI	691790	691895	106	Nagalakshmi_2008
YPR073C	chrXVI	691713	691933	221	Xu_2009
YPR074C	chrXVI	692695	692796	102	Xu_2009
YPR080W	chrXVI	701971	702101	131	Xu_2009
YPR082C	chrXVI	704080	704225	146	Xu_2009
YPR083W	chrXVI	706594	706714	121	Nagalakshmi_2008
YPR086W	chrXVI	711139	711308	170	Xu_2009
YPR089W	chrXVI	715942	716086	145	Xu_2009
YPR091C	chrXVI	715841	716156	316	Miura_2006
YPR094W	chrXVI	720961	721042	82	Miura_2006
YPR097W	chrXVI	728616	728782	167	Nagalakshmi_2008
YPR098C	chrXVI	728624	728947	324	Miura_2006
YPR100W	chrXVI	730214	730307	94	Miura_2006
YPR101W	chrXVI	731020	731174	155	Xu_2009
YPR102C	chrXVI	731128	731224	97	Zhang_2005
YPR103W	chrXVI	733213	733270	58	Nagalakshmi_2008
YPR106W	chrXVI	741393	741439	47	Xu_2009
YPR108W	chrXVI	743744	743960	217	Xu_2009
YPR110C	chrXVI	745628	745828	201	Nagalakshmi_2008
YPR111W	chrXVI	749001	749228	228	Nagalakshmi_2008
YPR113W	chrXVI	752920	753026	107	Nagalakshmi_2008
YPR114W	chrXVI	754249	754363	115	Miura_2006
YPR118W	chrXVI	768988	769063	76	Nagalakshmi_2008
YPR124W	chrXVI	787429	787661	233	Nagalakshmi_2008
YPR125W	chrXVI	789326	789494	169	Nagalakshmi_2008
YPR127W	chrXVI	791121	791206	86	Nagalakshmi_2008
YPR129W	chrXVI	793737	793815	79	Xu_2009
YPR132W	chrXVI	795768	795964	197	Yassour_2009
YPR133C	chrXVI	795868	795978	111	Nagalakshmi_2008
YPR133W-A	chrXVI	797710	797884	175	Miura_2006
YPR134W	chrXVI	798858	798990	133	Yassour_2009
YPR138C	chrXVI	810868	810984	117	Zhang_2005
YPR139C	chrXVI	813062	813156	95	Xu_2009
YPR140W	chrXVI	815537	815621	85	Nagalakshmi_2008
YPR143W	chrXVI	819076	819249	174	Xu_2009
YPR144C	chrXVI	819701	819765	65	Nagalakshmi_2008
YPR145W	chrXVI	824339	824485	147	Nagalakshmi_2008
YPR148C	chrXVI	826733	826833	101	Miura_2006
YPR149W	chrXVI	830440	830834	395	Yassour_2009
YPR152C	chrXVI	831722	832061	340	Xu_2009
YPR154W	chrXVI	835213	835535	323	Nagalakshmi_2008
YPR156C	chrXVI	837713	837909	197	Zhang_2005
YPR158W	chrXVI	844021	844178	158	Nagalakshmi_2008
YPR159W	chrXVI	859746	860029	284	Nagalakshmi_2008
YPR161C	chrXVI	864231	864449	219	Xu_2009
YPR162C	chrXVI	866677	866715	39	Nagalakshmi_2008
YPR163C	chrXVI	868477	868645	169	Miura_2006
YPR165W	chrXVI	875998	876236	239	Xu_2009
YPR166C	chrXVI	876191	876282	92	Nagalakshmi_2008
YPR167C	chrXVI	876769	876847	79	Nagalakshmi_2008
YPR171W	chrXVI	885559	885634	76	Nagalakshmi_2008
YPR173C	chrXVI	886479	886524	46	Miura_2006
YPR175W	chrXVI	891044	891098	55	Nagalakshmi_2008
YPR176C	chrXVI	890966	891101	136	Miura_2006
YPR178W	chrXVI	893730	893775	46	Nagalakshmi_2008
YPR180W	chrXVI	897005	897074	70	Nagalakshmi_2008
YPR181C	chrXVI	897144	897361	218	Yassour_2009
YPR182W	chrXVI	900455	900542	88	Miura_2006
YPR183W	chrXVI	901559	901648	90	Nagalakshmi_2008
YPR187W	chrXVI	911801	912031	231	Xu_2009
YPR190C	chrXVI	916984	917077	94	Xu_2009
YPR191W	chrXVI	920488	920658	171	Xu_2009
YPR198W	chrXVI	935666	935762	97	Nagalakshmi_2008
YPR199C	chrXVI	937982	938148	167	Miura_2006
