gene	chr	5utr_start	5utr_end	length	source
YOR215C	chrXV	747283	747323	41	Miura_2006
YOR216C	chrXV	748980	749038	59	Nagalakshmi_2008
YOR217W	chrXV	749203	749301	99	Xu_2009
YOR220W	chrXV	755279	755328	50	Miura_2006
YOR221C	chrXV	757559	757660	102	Xu_2009
YOR222W	chrXV	758297	758330	34	Miura_2006
YOR224C	chrXV	761266	761309	44	Miura_2006
YOR226C	chrXV	762085	762105	21	Nagalakshmi_2008
YOR227W	chrXV	762585	762825	241	Xu_2009
YOR230W	chrXV	770663	770800	138	Xu_2009
YOR232W	chrXV	774457	774573	117	Xu_2009
YOR234C	chrXV	779406	779506	101	Miura_2006
YOR236W	chrXV	780893	780906	14	Nagalakshmi_2008
YOR239W	chrXV	784790	784857	68	Miura_2006
YOR243C	chrXV	792242	792258	17	Nagalakshmi_2008
YOR244W	chrXV	792467	792531	65	Miura_2006
YOR246C	chrXV	796794	796861	68	Nagalakshmi_2008
YOR250C	chrXV	802308	802342	35	Xu_2009
YOR252W	chrXV	803636	803667	32	Miura_2006
YOR253W	chrXV	804349	804377	29	Zhang_2005
YOR254C	chrXV	807024	807071	48	Xu_2009
YOR257W	chrXV	810968	811008	41	Zhang_2005
YOR258W	chrXV	811651	811671	21	Nagalakshmi_2008
YOR260W	chrXV	813934	813984	51	Nagalakshmi_2008
YOR262W	chrXV	817230	817292	63	Nagalakshmi_2008
YOR264W	chrXV	818809	818866	58	Nagalakshmi_2008
YOR265W	chrXV	820421	820454	34	Miura_2006
YOR270C	chrXV	830575	830745	171	Nagalakshmi_2008
YOR272W	chrXV	832614	832813	200	Yassour_2009
YOR273C	chrXV	836432	836515	84	Nagalakshmi_2008
YOR275C	chrXV	841070	841095	26	Nagalakshmi_2008
YOR276W	chrXV	841265	841333	69	Miura_2006
YOR278W	chrXV	842802	842817	16	Miura_2006
YOR279C	chrXV	844631	844753	123	Xu_2009
YOR280C	chrXV	845793	845849	57	Nagalakshmi_2008
YOR283W	chrXV	847350	847453	104	Miura_2006
YOR285W	chrXV	849616	849635	20	Miura_2006
YOR286W	chrXV	850245	850280	36	Zhang_2005
YOR287C	chrXV	851840	851861	22	Xu_2009
YOR289W	chrXV	853357	853357	1	Miura_2006
YOR292C	chrXV	866583	866642	60	Xu_2009
YOR293W	chrXV	867036	867098	63	Miura_2006
YOR294W	chrXV	868295	868340	46	Miura_2006
YOR295W	chrXV	869148	869208	61	Xu_2009
YOR297C	chrXV	875322	875381	60	Miura_2006
YOR298C-A	chrXV	877686	877776	91	Miura_2006
YOR301W	chrXV	880948	880965	18	Xu_2009
YOR305W	chrXV	888936	889022	87	Yassour_2009
YOR311C	chrXV	899929	899975	47	Xu_2009
YOR312C	chrXV	901195	901236	42	Miura_2006
YOR317W	chrXV	909266	909343	78	Xu_2009
YOR320C	chrXV	915095	915206	112	Xu_2009
YOR321W	chrXV	915958	916030	73	Yassour_2009
YOR322C	chrXV	921063	921300	238	Xu_2009
YOR323C	chrXV	922906	922924	19	Nagalakshmi_2008
YOR327C	chrXV	931082	931227	146	Miura_2006
YOR332W	chrXV	943626	943656	31	Nagalakshmi_2008
YOR340C	chrXV	960183	960211	29	Xu_2009
YOR342C	chrXV	967626	967738	113	Xu_2009
YOR347C	chrXV	986463	986560	98	Xu_2009
YOR350C	chrXV	994856	994888	33	Miura_2006
YOR352W	chrXV	997122	997213	92	Xu_2009
YOR354C	chrXV	1003226	1003250	25	Xu_2009
YOR356W	chrXV	1007144	1007221	78	Nagalakshmi_2008
YOR357C	chrXV	1009713	1009729	17	Miura_2006
YOR358W	chrXV	1009964	1010161	198	Zhang_2005
YOR360C	chrXV	1014822	1015053	232	Nagalakshmi_2008
YOR362C	chrXV	1018747	1018799	53	Yassour_2009
YOR367W	chrXV	1025983	1026007	25	Yassour_2009
YOR368W	chrXV	1026813	1026843	31	Xu_2009
YOR369C	chrXV	1028626	1028736	111	Miura_2006
YOR374W	chrXV	1039781	1039840	60	Miura_2006
YOR375C	chrXV	1043043	1043110	68	Xu_2009
YOR382W	chrXV	1059492	1059531	40	Nagalakshmi_2008
YOR383C	chrXV	1061056	1061120	65	Xu_2009
YPL001W	chrXVI	554590	554605	16	Xu_2009
YPL004C	chrXVI	551658	551773	116	Nagalakshmi_2008
YPL006W	chrXVI	544596	544631	36	Xu_2009
YPL008W	chrXVI	539158	539385	228	Nagalakshmi_2008
YPL010W	chrXVI	534927	535018	92	Yassour_2009
YPL011C	chrXVI	534704	534747	44	Xu_2009
YPL013C	chrXVI	529351	529449	99	Miura_2006
YPL014W	chrXVI	527514	527547	34	Nagalakshmi_2008
YPL015C	chrXVI	526884	526955	72	Miura_2006
YPL019C	chrXVI	517019	517143	125	Nagalakshmi_2008
YPL022W	chrXVI	506614	506697	84	Nagalakshmi_2008
YPL023C	chrXVI	506313	506449	137	Nagalakshmi_2008
YPL026C	chrXVI	502184	502251	68	Xu_2009
YPL028W	chrXVI	497983	498096	114	Yassour_2009
YPL030W	chrXVI	493488	493543	56	Xu_2009
YPL031C	chrXVI	493038	493073	36	Xu_2009
YPL034W	chrXVI	486379	486712	334	Miura_2006
YPL037C	chrXVI	481902	482009	108	Miura_2006
YPL038W	chrXVI	480521	480535	15	Nagalakshmi_2008
YPL043W	chrXVI	469894	469939	46	Xu_2009
YPL046C	chrXVI	466944	467020	77	Miura_2006
YPL047W	chrXVI	465846	465962	117	Miura_2006
YPL048W	chrXVI	464282	464401	120	Miura_2006
YPL052W	chrXVI	458734	458799	66	Nagalakshmi_2008
YPL053C	chrXVI	458459	458536	78	Nagalakshmi_2008
YPL054W	chrXVI	455675	455759	85	Miura_2006
YPL055C	chrXVI	454991	455009	19	Xu_2009
YPL057C	chrXVI	453058	453315	258	Xu_2009
YPL059W	chrXVI	444489	444579	91	Yassour_2009
YPL061W	chrXVI	432485	432588	104	Miura_2006
YPL063W	chrXVI	429804	429939	136	Yassour_2009
YPL064C	chrXVI	429617	429630	14	Nagalakshmi_2008
YPL067C	chrXVI	425848	425913	66	Nagalakshmi_2008
YPL069C	chrXVI	423893	423918	26	Nagalakshmi_2008
YPL070W	chrXVI	420742	420948	207	Nagalakshmi_2008
YPL072W	chrXVI	418320	418512	193	Miura_2006
YPL074W	chrXVI	415744	415763	20	Nagalakshmi_2008
YPL076W	chrXVI	410298	410443	146	Nagalakshmi_2008
YPL078C	chrXVI	408745	408811	67	Xu_2009
YPL079W	chrXVI	406565	406636	72	Yassour_2009
YPL081W	chrXVI	404910	404950	41	Xu_2009
YPL084W	chrXVI	393998	394038	41	Nagalakshmi_2008
YPL086C	chrXVI	386447	386475	29	Nagalakshmi_2008
YPL087W	chrXVI	383254	383455	202	Yassour_2009
YPL090C	chrXVI	378396	378525	130	Nagalakshmi_2008
YPL091W	chrXVI	375441	375502	62	Nagalakshmi_2008
YPL092W	chrXVI	373638	373793	156	Miura_2006
YPL093W	chrXVI	370874	370978	105	Zhang_2005
YPL094C	chrXVI	370664	370790	127	Xu_2009
YPL096C-A	chrXVI	366736	366787	52	Miura_2006
YPL096W	chrXVI	366903	366927	25	Miura_2006
YPL097W	chrXVI	364933	364952	20	Nagalakshmi_2008
YPL098C	chrXVI	364728	364798	71	Xu_2009
YPL099C	chrXVI	364069	364094	26	Xu_2009
YPL101W	chrXVI	360176	360209	34	Xu_2009
YPL103C	chrXVI	359407	359425	19	Nagalakshmi_2008
YPL104W	chrXVI	355660	355700	41	Xu_2009
YPL105C	chrXVI	355413	355435	23	Xu_2009
YPL106C	chrXVI	352276	352329	54	Xu_2009
YPL109C	chrXVI	347390	347471	82	Xu_2009
YPL111W	chrXVI	339890	339944	55	Yassour_2009
YPL118W	chrXVI	326543	326628	86	Miura_2006
YPL122C	chrXVI	320768	320820	53	Nagalakshmi_2008
YPL123C	chrXVI	318946	319028	83	Xu_2009
YPL127C	chrXVI	309605	309627	23	Xu_2009
YPL129W	chrXVI	305228	305298	71	Xu_2009
YPL131W	chrXVI	303046	303121	76	Zhang_2005
YPL132W	chrXVI	301576	301716	141	Nagalakshmi_2008
YPL134C	chrXVI	299504	299532	29	Xu_2009
YPL135W	chrXVI	296996	297553	558	Miura_2006
YPL143W	chrXVI	282064	282122	59	Xu_2009
YPL144W	chrXVI	280442	280480	39	Xu_2009
YPL145C	chrXVI	279700	279979	280	Xu_2009
YPL148C	chrXVI	272816	272952	137	Nagalakshmi_2008
YPL149W	chrXVI	271234	271310	77	Miura_2006
YPL156C	chrXVI	256768	256827	60	Miura_2006
YPL157W	chrXVI	254684	254814	131	Nagalakshmi_2008
YPL158C	chrXVI	254311	254380	70	Yassour_2009
YPL160W	chrXVI	246923	246990	68	Xu_2009
YPL168W	chrXVI	231065	231217	153	Yassour_2009
YPL169C	chrXVI	230839	230889	51	Xu_2009
YPL170W	chrXVI	228182	228314	133	Miura_2006
YPL171C	chrXVI	227372	227394	23	Xu_2009
YPL173W	chrXVI	223092	223143	52	Nagalakshmi_2008
YPL174C	chrXVI	222774	222908	135	Nagalakshmi_2008
YPL178W	chrXVI	212081	212158	78	Miura_2006
YPL179W	chrXVI	207989	208157	169	Miura_2006
YPL181W	chrXVI	203221	203421	201	Miura_2006
YPL183C	chrXVI	202537	202574	38	Xu_2009
YPL183W-A	chrXVI	198998	199095	98	Xu_2009
YPL186C	chrXVI	195427	195471	45	Xu_2009
YPL189C-A	chrXVI	188514	188639	126	Miura_2006
YPL190C	chrXVI	187726	187819	94	Nagalakshmi_2008
YPL198W	chrXVI	173121	173152	32	Miura_2006
YPL199C	chrXVI	172756	172767	12	Nagalakshmi_2008
YPL202C	chrXVI	169339	169408	70	Xu_2009
YPL203W	chrXVI	166080	166256	177	Miura_2006
YPL204W	chrXVI	164083	164276	194	Xu_2009
YPL206C	chrXVI	163598	163671	74	Nagalakshmi_2008
YPL207W	chrXVI	159833	159909	77	Zhang_2005
YPL208W	chrXVI	157821	157842	22	Nagalakshmi_2008
YPL210C	chrXVI	156213	156237	25	Yassour_2009
YPL211W	chrXVI	153454	153495	42	Miura_2006
YPL212C	chrXVI	153150	153153	4	Nagalakshmi_2008
YPL214C	chrXVI	150192	150316	125	Xu_2009
YPL215W	chrXVI	147388	147416	29	Miura_2006
YPL218W	chrXVI	138633	138698	66	Miura_2006
YPL220W	chrXVI	135727	135790	64	Nagalakshmi_2008
YPL221W	chrXVI	132798	133043	246	Miura_2006
YPL222W	chrXVI	130040	130162	123	Xu_2009
YPL224C	chrXVI	128089	128288	200	Nagalakshmi_2008
YPL225W	chrXVI	125967	126006	40	Miura_2006
YPL226W	chrXVI	121705	121767	63	Nagalakshmi_2008
YPL227C	chrXVI	121168	121305	138	Yassour_2009
YPL228W	chrXVI	118252	118382	131	Nagalakshmi_2008
YPL229W	chrXVI	117038	117067	30	Zhang_2005
YPL232W	chrXVI	107075	107275	201	Miura_2006
YPL234C	chrXVI	105441	105500	60	Nagalakshmi_2008
YPL235W	chrXVI	103120	103232	113	Miura_2006
YPL236C	chrXVI	102703	102773	71	Xu_2009
YPL237W	chrXVI	100431	100496	66	Miura_2006
YPL239W	chrXVI	99397	99484	88	Miura_2006
YPL240C	chrXVI	98626	98681	56	Nagalakshmi_2008
YPL243W	chrXVI	88415	88517	103	Xu_2009
YPL244C	chrXVI	88034	88077	44	Nagalakshmi_2008
YPL249C	chrXVI	79354	79380	27	Yassour_2009
YPL249C-A	chrXVI	76240	76375	136	Xu_2009
YPL250C	chrXVI	74720	74786	67	Miura_2006
YPL252C	chrXVI	73882	73912	31	Miura_2006
YPL253C	chrXVI	73007	73053	47	Xu_2009
YPL254W	chrXVI	69250	69485	236	Xu_2009
YPL255W	chrXVI	67687	67725	39	Miura_2006
YPL260W	chrXVI	49180	49303	124	Miura_2006
YPL262W	chrXVI	47155	47336	182	Miura_2006
YPL265W	chrXVI	40946	41043	98	Miura_2006
YPL266W	chrXVI	39040	39121	82	Xu_2009
YPL267W	chrXVI	38155	38169	15	Miura_2006
YPL270W	chrXVI	30460	30482	23	Yassour_2009
YPL271W	chrXVI	30050	30079	30	Miura_2006
YPL273W	chrXVI	24929	25087	159	Miura_2006
YPL274W	chrXVI	22871	22938	68	Miura_2006
YPR002W	chrXVI	558373	558385	13	Miura_2006
YPR003C	chrXVI	563769	563823	55	Miura_2006
YPR004C	chrXVI	565042	565106	65	Nagalakshmi_2008
YPR010C-A	chrXVI	582735	582817	83	Nagalakshmi_2008
YPR011C	chrXVI	584043	584145	103	Nagalakshmi_2008
YPR013C	chrXVI	585586	586163	578	Nagalakshmi_2008
YPR016C	chrXVI	593070	593191	122	Nagalakshmi_2008
YPR017C	chrXVI	593918	593956	39	Miura_2006
YPR018W	chrXVI	594387	594476	90	Zhang_2005
YPR020W	chrXVI	599822	599870	49	Miura_2006
YPR024W	chrXVI	610312	610481	170	Xu_2009
YPR028W	chrXVI	623459	623527	69	Miura_2006
YPR029C	chrXVI	626968	627019	52	Xu_2009
YPR034W	chrXVI	639461	639525	65	Nagalakshmi_2008
YPR035W	chrXVI	642083	642208	126	Miura_2006
YPR036W	chrXVI	643781	643836	56	Miura_2006
YPR036W-A	chrXVI	645866	645950	85	Miura_2006
YPR040W	chrXVI	647299	647305	7	Miura_2006
YPR041W	chrXVI	648590	648704	115	Miura_2006
YPR043W	chrXVI	654102	654166	65	Xu_2009
YPR046W	chrXVI	656785	656799	15	Nagalakshmi_2008
YPR048W	chrXVI	659159	659182	24	Nagalakshmi_2008
YPR049C	chrXVI	664674	664756	83	Nagalakshmi_2008
YPR051W	chrXVI	664917	664960	44	Xu_2009
YPR052C	chrXVI	665975	666043	69	Miura_2006
YPR055W	chrXVI	667630	667676	47	Yassour_2009
YPR056W	chrXVI	671085	671126	42	Zhang_2005
YPR058W	chrXVI	673655	673751	97	Miura_2006
YPR060C	chrXVI	675632	675690	59	Nagalakshmi_2008
YPR062W	chrXVI	677109	677165	57	Yassour_2009
YPR063C	chrXVI	678321	678380	60	Miura_2006
YPR065W	chrXVI	679622	679693	72	Miura_2006
YPR067W	chrXVI	682170	682220	51	Miura_2006
YPR069C	chrXVI	685438	685500	63	Xu_2009
YPR070W	chrXVI	685817	685898	82	Zhang_2005
YPR072W	chrXVI	690007	690107	101	Xu_2009
YPR073C	chrXVI	692419	692488	70	Nagalakshmi_2008
YPR074C	chrXVI	694839	694964	126	Nagalakshmi_2008
YPR080W	chrXVI	700546	700594	49	Miura_2006
YPR082C	chrXVI	704657	704696	40	Xu_2009
YPR083W	chrXVI	704821	704854	34	Xu_2009
YPR086W	chrXVI	710069	710101	33	Zhang_2005
YPR089W	chrXVI	713237	713275	39	Xu_2009
YPR091C	chrXVI	718469	718511	43	Xu_2009
YPR094W	chrXVI	720455	720637	183	Miura_2006
YPR097W	chrXVI	725166	725394	229	Nagalakshmi_2008
YPR098C	chrXVI	729529	729572	44	Xu_2009
YPR100W	chrXVI	729754	729791	38	Miura_2006
YPR101W	chrXVI	730468	730492	25	Miura_2006
YPR102C	chrXVI	731749	731890	142	Miura_2006
YPR103W	chrXVI	732257	732349	93	Nagalakshmi_2008
YPR106W	chrXVI	740006	740061	56	Miura_2006
YPR108W	chrXVI	742338	742454	117	Zhang_2005
YPR110C	chrXVI	746836	746874	39	Nagalakshmi_2008
YPR111W	chrXVI	747251	747306	56	Nagalakshmi_2008
YPR113W	chrXVI	752209	752257	49	Zhang_2005
YPR114W	chrXVI	753238	753301	64	Xu_2009
YPR118W	chrXVI	767711	767752	42	Nagalakshmi_2008
YPR124W	chrXVI	786024	786208	185	Zhang_2005
YPR125W	chrXVI	787861	787961	101	Xu_2009
YPR127W	chrXVI	790039	790083	45	Miura_2006
YPR129W	chrXVI	792658	792687	30	Nagalakshmi_2008
YPR132W	chrXVI	794859	794965	107	Yassour_2009
YPR133C	chrXVI	797211	797285	75	Xu_2009
YPR133W-A	chrXVI	797501	797557	57	Miura_2006
YPR134W	chrXVI	798030	798051	22	Xu_2009
YPR138C	chrXVI	812454	812678	225	Xu_2009
YPR139C	chrXVI	814059	814133	75	Nagalakshmi_2008
YPR140W	chrXVI	814286	814391	106	Xu_2009
YPR143W	chrXVI	818286	818323	38	Miura_2006
YPR144C	chrXVI	821424	821458	35	Xu_2009
YPR145W	chrXVI	822567	822620	54	Nagalakshmi_2008
YPR148C	chrXVI	828141	828214	74	Nagalakshmi_2008
YPR149W	chrXVI	829666	829918	253	Miura_2006
YPR152C	chrXVI	833459	833480	22	Xu_2009
YPR154W	chrXVI	834522	834565	44	Miura_2006
YPR156C	chrXVI	839778	840063	286	Nagalakshmi_2008
YPR158W	chrXVI	843187	843262	76	Miura_2006
YPR159W	chrXVI	857302	857583	282	Nagalakshmi_2008
YPR161C	chrXVI	866423	866499	77	Xu_2009
YPR162C	chrXVI	868305	868346	42	Nagalakshmi_2008
YPR163C	chrXVI	869956	870071	116	Xu_2009
YPR165W	chrXVI	875080	875368	289	Zhang_2005
YPR166C	chrXVI	876630	876667	38	Nagalakshmi_2008
YPR167C	chrXVI	877633	877682	50	Yassour_2009
YPR171W	chrXVI	883793	883828	36	Zhang_2005
YPR173C	chrXVI	887838	887874	37	Nagalakshmi_2008
YPR175W	chrXVI	888966	888974	9	Zhang_2005
YPR176C	chrXVI	892079	892095	17	Nagalakshmi_2008
YPR178W	chrXVI	892303	892332	30	Xu_2009
YPR180W	chrXVI	895941	895961	21	Miura_2006
YPR181C	chrXVI	899668	899745	78	Nagalakshmi_2008
YPR182W	chrXVI	900133	900194	62	Miura_2006
YPR183W	chrXVI	900713	900755	43	Miura_2006
YPR187W	chrXVI	911216	911257	42	Yassour_2009
YPR190C	chrXVI	919042	919093	52	Xu_2009
YPR191W	chrXVI	919304	919381	78	Miura_2006
YPR198W	chrXVI	934019	934034	16	Miura_2006
YPR199C	chrXVI	939033	939042	10	Xu_2009
